,text,label_category,traintest
2782,You will love the LOCATION1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
2783,You will take either the Northern Line towards LOCATION2 or the Northern Line towards LOCATION1 Station,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",train
2784,You would be better off looking at places around LOCATION1 maybe,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
2785,"You'd be better off looking further out, say down LOCATION2/LOCATION1 way","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",train
2786,"You're looking at the wrong London The LOCATION1 has marketing agencies all over, but particularly in the LOCATION2 area which is the original home of ad agencies and the like","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2787,"You're lucky to be in LOCATION1 as it's a good area, and central","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",train
2788,"You've got LOCATION1 for a night out one side, but a quick walk the other way and you're near LOCATION2  which is very peaceful and has lots of great pubs and good places to eat","[1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",train
2789,Your best bet is to look at a map and all the places that seem near to LOCATION1 phone the estate agents and ask them prices as most of them do rentals as well  Can you give an idea of your budget,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2790,Your choices of bars are endless in LOCATION1,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",train
2791,"Your suggestions, apart from LOCATION1, are east end","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2792,"a bit I think LOCATION1 and LOCATION2 are kind of the new ritzy areas but lots of bad neihborhoods that are still there It 's dull , been there , quite suburban","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
2793,"actually LOCATION1 is nice , multicultural and you get to meet all sorts of people ","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]",train
2794,actually my friend lives in south east in LOCATION1 and its terrible ,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
2795,advice you to go shopping in LOCATION1 and LOCATION2(on a Saturday or sunday) for some alternative and vintage goodies,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",train
2796,affordable places in London are mostly in LOCATION1,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",train
2797,"algate, LOCATION1","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2798,all the way to LOCATION1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2799,"also if you choose to live in the southend area, from LOCATION1 you have the commuter coach service X1, that is operated by Stephenson","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2800,"also stayed in a hostel near LOCATION1 station which was fairly central, can't remember what it was called tho, think it was a well known one tho","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",train
2801,"am thinking of moving to LOCATION1, have been living in SE London for almost a year and a half and fancy a move NW","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2802,"and as they are the only service that operates into LOCATION1, they not fighting for track or for platforms","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2803,any area in LOCATION1 is expensive but you can move outwards to areas like LOCATION2,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",train
2804,"any way i he does he would probly stay around in his area,LOCATION1 which is SW London","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2805,"areas like LOCATION1 are much more dangerouse, it just doesnt get that much bad publicity","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",train
2806,as LOCATION1 and LOCATION2 are expensive areas,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",train
2807,as for LOCATION2 and LOCATION1  i normally avoid it  full of tourists and over priced ,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",train
2808,"at 8 Little Randolph Street, Pancras, LOCATION1","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2809,"avoid LOCATION2 and LOCATION1 , the rest is ok to good","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
2810,"because LOCATION1 has no busses running through it , it feels nicely tucked away","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]",train
2811,"belgravia- a fashionable residential LOCATION1southwest of London,   LOCATION2  is a nice, safe, posh arty area","[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1]",train
2812,book flight into LOCATION1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2813,btw I live in LOCATION1 and it seems alright there so good luck with your decision,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
2814,"but i also recommend LOCATION1, it's very nice and that's where a high proportion of canadians live ","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]",train
2815,but i really like LOCATION1 and LOCATION2 as well,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
2816,"but really, LOCATION1 is really nice  ","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
2817,can recommend LOCATION1 in South London,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
2818,cause every time they get in a taxi they say LOCATION1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2819,"cheapest borough is LOCATION1, also known as corn beef London because of it's endless rows of red brick housing","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",train
2820,check my profile if your interested  I live in LOCATION1 which is great,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2821,"check out this site below, it will give you some info about LOCATION1 :)","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2822,church street in LOCATION1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2823,com London Gatwick Airport has a frequent service to LOCATION1  (Cheaper than the Gatwick Express) (32-35 minutes) London London Airport (restricted routes) is close to central London and connects into the London travel network via the LOCATION2 Light Railway Buses may be slightly cheaper for some of these journeys but who wants to sit in traffic for hours after a long flight,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2824,com i did a quick search using London 4 BR and LOCATION1 in the keywords,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2825,"come to think of it, if it was me, i would buy in LOCATION1, quiet area, with nice houses and good transport","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0]",train
2826,"don't go there at the moment there is riots there x in tottenhom, LOCATION1 and LOCATION2","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2827,eg LOCATION1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2828,ei=UTF-8andp=LOCATION1%20londonandfr2=tab-webandfr=,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2829,errm yeah I live in LOCATION1 and have NEVeR heard of such place lol Perhaps you need to check your info ,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2830,festivals and book fair on LOCATION1 all the time,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2831,for a supermarket you can go to LOCATION1 or LOCATION2,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",train
2832,for best property information near LOCATION1 area,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2833,"from somewhere like reading,slough, LOCATION1","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2834,"get over it  I live in LOCATION1 E13, and I know exactly how you feel","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2835,go to LOCATION1 I think that great care has been taken in LOCATION2 to preserve parks and green areas,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2836,"goldsmiths is an excellent uni :D but as has been said above , LOCATION1 is a bit of a skank area","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
2837,good luck  LOCATION2 N12 is nice  LOCATION1 (E17) - good transport links,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2838,here i was interested in knowing about the area of south London and its football club called 'LOCATION1 ',"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2839,here is what I recommend:  LOCATION1: there is a tube stop for this area,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",train
2840,"hi there i guess it depends in your area, i live in southeast London, there is something called adult education, ie LOCATION1 adult education or LOCATION2 adult education and there are lots of others maybe your area has one","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2841,hope i could help a bit I don't know much about LOCATION2 or LOCATION1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2842,hope that helps very good I think LOCATION1 ( N7 ) is getting expensive for very solid reasons,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",train
2843,however I've never heard of LOCATION1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2844,html  I used to be a junior school governor for a school in LOCATION1 and I think it's fair to describe the area as inner London,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2845,i 'm afraid LOCATION1 has NO entertainment and outdoor activeties,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",train
2846,"i agree, i think the LOCATION2/ LOCATION1 area is where a lot of indians live ","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",train
2847,i also agree with humpty with LOCATION1 being the safest but most expensive ,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",train
2848,i found LOCATION1 a fantastic area with a real bohemian vibe plenty of markets and cool bars to drink at,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]",train
2849,i grew up in LOCATION1 few nice places there and not to far for travel into London,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",train
2850,i have lived in London all my life and my nan used 2 live in LOCATION1 and it was like living in a squalor,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2851,i heard LOCATION1 is cool,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
2852,"i like LOCATION1 alot, idk if that's in zone one or not, it's emediatly to the west of the eye and east of LOCATION1","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
2853,i live in LOCATION1  and wouldnt move for the world =) ,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2854,"i live in LOCATION1 and was wondering is there anyone who does resin and knows and store that sells it how much for, also can someone who is 13 go by theirselves and by it or do you have to be over 18 to buy it","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2855,"i live in LOCATION1, and well its fine (nothing horrible well nothing that no where else will have","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2856,"i live in LOCATION1, near LOCATION2","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2857,i live in LOCATION2 and my friends live in LOCATION1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2858,"i live in the LOCATION1 area and i dont really go to west London often , but LOCATION1 is great to go out in , very ` west London '","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",train
2859,i live near LOCATION1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2860,i lived in LOCATION1 in a small flat for 700quid a month,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2861,"i need to get their at 3pm, the problem is that i have to go by public transport as i dont have a car and i live in LOCATION1 in LOCATION2, which is an area just nearby wembley","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2862,"i really liked LOCATION1 as close to tube, lots of places to eat, cocktail bars, clubs and night clubs","[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1]",train
2863,i used to live all over LOCATION1  and for me it was perfect,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
2864,i was driving thru LOCATION1 at Xmas time and a car full of black dudes tried to jack me,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2865,"i went to LOCATION1 , and its really nice , but it has more designer shops than normal ones , whereas bluewater has everything","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]",train
2866,i would go for LOCATION1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
2867,i would have loved to live in LOCATION1 town but i couldn't truely afford it,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]",train
2868,"i would strongly not recommend LOCATION1 or LOCATION2 as they are very rough areas filled with gangs and trouble , ","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",train
2869,i would sway towards LOCATION1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
2870,"i would visit LOCATION1, LOCATION2","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",train
2871,"i'm from LOCATION1 right next to LOCATION2 and its a pretty good borough, nice restaurants and parks","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
2872,id steer clear of LOCATION1 is right rat hole,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
2873,if money was no option i would live in a house around LOCATION1,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]",train
2874,if so oddballs juggling in LOCATION1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2875,"if you can afford it move to the LOCATION1 or LOCATION2, lovely little areas, if you are price restricted look at areas north west or west London suburbs that are very nice and you can get into central London fairly quickly, its a bit cheaper to live south of the thames, avoid the east end and some parts of se London","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2876,"if you fancy somewhere a bit more cutesey , LOCATION1 is very sweet - its another huge hill like the heath , but a bit tidier","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
2877,"if you is a hip and happening chick, you gotta live in the LOCATION1 (that is LOCATION1)","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2878,"if you like museums go to the natural history museum and the science museum and LOCATION1 palace is a nice place to visit near these places the national art gallery and the tate modern and Buckingham palace, London eye etc are typical tourist attractions also enjoy London and I hope I helped :D","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2879,"if you r willing to move to south west , LOCATION2 is nice and cheap or LOCATION1 near LOCATION2","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]",train
2880,"if youre into alternative/urban/hipster/indie music/style hang out round LOCATION1; its painfully hip, ha ha, but i do kinda like it; its an inevitable destination","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",train
2881,"if youre really looking for underground stuff, head for LOCATION1  and make a weekend of it","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",train
2882,im lookin to move up to LOCATION1 after xmas and have been doin some research on the net about prices,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2883,in LOCATION1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2884,in terms of value for money i would recommend going to LOCATION1 or LOCATION2,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",train
2885,"is correct LOCATION1 and LOCATION2 are technically Greater London and not Kent, The London borough of Bexley","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2886,it depends how close you want to live really LOCATION1 is alright too,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",train
2887,it's LOCATION1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2888,"it's great  To me, LOCATION1 in Surrey (SW London) is a pretty good area to live","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2889,its near the tube stop LOCATION1 Its a brilliant club and very popular,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2890,ive never had trouble or my girlfriend id keep away from brixon and LOCATION2 though those places are dodgyest and LOCATION1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2891,"just keep your wits about you, bad people are everywhere  I think you'll find LOCATION1 has a lot more crimes than LOCATION2","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",train
2892,live in LOCATION1 it rocks,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
2893,live near LOCATION1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2894,lol living somewhere in LOCATION2 is quite expensive LOCATION1 is a good place to live,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]",train
2895,look at david beckham after he married LOCATION1 {posh spice}{adams} beckham,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2896,look at website below I currently live in LOCATION1 and I love it,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
2897,"lots of shops and restaraunts on the LOCATION1, cinemas a big waitrose (always a sign the middle classes are around)","[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",train
2898,luddite - some areas of London are safer than others and LOCATION1 according to the Met has one of the highest crime rates,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",train
2899,my job will be in the LOCATION1 area,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2900,nelson mandela towers LOCATION1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2901,nor LOCATION1 or tower hamlets,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2902,"north-west London  areas such as LOCATION1 is a good area, very peaceful, but a very expensive area, and a large Jewish community","[0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1]",train
2903,nothing wrong with LOCATION1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
2904,nw 5. LOCATION1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2905,obviously places like LOCATION1 are `` nice '' too but u need a nice bank balance to afford living there,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]",train
2906,of LOCATION1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2907,"oh - LOCATION1 , nr LOCATION2 is a bit boho , tho again , ive not been in ages","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2908,only thing i don't like is its location getting to central London from LOCATION1 is a pain,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",train
2909,or if you are on more of a budget try the LOCATION1 it is a fun nice friendly area and is close 2 the London,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]",train
2910,"or if youre artistic you could make things, and sell on etsy or ebay, or on a market stall (your own, ro someone elses), or bake cakes etc  there are a heap of great markets, worth wandering round anyway, and ones like LOCATION1 and LOCATION2 have established art and craft reputations","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2911,or one of the not-so-high-profile classy areas is LOCATION1 ,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
2912,"or try the rural parts of essex , not the London part lol LOCATION1 is quite expensive","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",train
2913,org Kenwood House (LOCATION1),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2914,org/wiki/London Boro  LOCATION1 is in the 'East End',"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2915,"outgoing, theatre types (who could afford it) would suit LOCATION1","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",train
2916,oxford dtreet regent street bond street harrods covent gardens London eye LOCATION1 ice skating rink regent park leicester square and picaddily circus have fun and enjoy,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2917,parts of LOCATION2 and LOCATION1 are poor areas and i'm not willing to go there,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
2918,"parts of the LOCATION1 road high rise estates are still no go areas at night, (major crack problem) ","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",train
2919,"personally i dont like the LOCATION1 area as much, tho this is cos i always get stuck in traffic there, ha ha","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",train
2920,places in LOCATION1 are alos nice,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
2921,places like LOCATION2 and LOCATION1 are nice but very very expensive,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]",train
2922,plus at LOCATION1 you have the jubliee line that takes you to LOCATION2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",train
2923,ps if you come here i will bring you to LOCATION1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2924,"remember that the closer to LOCATION1 you are the more expensive it will be, so maybe a bit further out would be better, depending on how much you are able to spend","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",train
2925,right near the shithole which is LOCATION2  LOCATION1 is quite nice ,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
2926,"so  firstly, LOCATION1","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2927,sorry LOCATION1 is marvellous,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
2928,steer clear of LOCATION1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
2929,t I lived just at the corner from LOCATION1 and was alright if I didn't go out too late,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2930,that LOCATION1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2931,the LOCATION1 area is very good,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
2932,the LOCATION1/LOCATION2 area is a must if you want a good night out  ,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",train
2933,"the LOCATION2 is generally very posh and nice , and the LOCATION1 is generally full of gangs and is n't very nice","[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1]",train
2934,"the area we currently live in in LOCATION2 LOCATION1 has always been very diverse, but now it has come to a point where english people - that is to say english speaking white people, are literally non-existent in our neighbourhood","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2935,the best are of London is south west  u hav places like LOCATION1 which is relly nice  ,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
2936,the best are of London is south west  u hav places like LOCATION1 which is relly nice  LOCATION2 is going to be a nicer and much safer area,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]",train
2937,"the cheapest area in London is LOCATION1, which is a massive spraul of concil houses on the outside of London","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",train
2938,"the cheapest areas are probablt LOCATION2 , LOCATION1","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",train
2939,the rest of LOCATION1 is crap  ,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
2940,there are plenty of nice neighborhoods within a short distance to LOCATION1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
2941,"there are some cool places in LOCATION1, too","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
2942,"there are some information i found for your reference: it's about some nice places to live in LOCATION1, and how to invest in LOCATION1, hope it will help you","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2943,there are very unclassy areas too like LOCATION2 and LOCATION1 ,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
2944,there is also LOCATION2 in LOCATION1 which has a lot of financial services too,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2945,"there is one in LOCATION1 called radio days  and one in LOCATION2 ~ i cant reall the name, but it will come to me in the morning so ill come back and edit then, ha ha","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2946,these areas are mainly in LOCATION1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2947,toptable also have a decent list:  I've rent an apartment located in Stanhope Place / LOCATION1 /London,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2948,u could go to LOCATION1 heres loads of markets up there u can get sum great stuff,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",train
2949,uk The origins of LOCATION1's name have never been traced although it dates back several centuries,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2950,umm LOCATION1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2951,walk to LOCATION1 Tube,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2952,"well i live in LOCATION1 and it has a really great mix of greenery plus ""townlife"" and i would really recommend it","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
2953,"well im 17 going on 18 and i love visiting LOCATION1 market its full of interesting people, and very interesting shops give it a try its a young persons area :)","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2954,well you can try LOCATION1 (I lived there 4 years),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
2955,"wembley is only just up the road from LOCATION1 but is a peaceful hamlet in comparison  Of those, I'd say LOCATION2 because theres a lot of crime in that area (although recent police figures will say otherwise which is a load of rubbish)","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2956,"wembley, if I remember correctly, was part of LOCATION1","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2957,when i visit London i do n't see as many chavs as in other cities i guess they 're spread all over in inner and outer London schemes LOCATION1 can be quite rough if you go in the wrong direction though,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",train
2958,whereas LOCATION2 and LOCATION1 are good place to live ,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2959,"while Nh, LOCATION1 and stokie feel open and villagey, due to trees, parks and squares, a really random place you could try is LOCATION2","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2960,"why would u wanna live in LOCATION1 that place is a dump, too many scums(gangs) who wanna rob people and cause trouble","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]",train
2961,"work in central London at the moment and if I had enough money, I would definitely live in LOCATION2 or LOCATION1","[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]",train
2962,worked extensively around London and I would agree that LOCATION1 would not be my first choice to live,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2963,would recommend LOCATION1 and its also a big town with lots going on so would be good for finding a job,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
2964,"yeah, LOCATION1, South London :0) (`v)","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
2965,"yes LOCATION1 has a lot of immigrants , but is still a nice place to live It is a nice place","[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1]",train
2966,yes LOCATION1 is less safe,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",train
2967,yes LOCATION2 London and LOCATION1 are very good areas,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
